failure,error_count,task_hour,day_of_month,day_of_week,robot_id_length,software_version_length,product_code_type,error_severity,hourly_error_rate
0,14,11,3,0,15,31,3,12,0
0,10,8,5,3,15,25,5,13,0
0,13,8,7,3,15,21,4,11,1
0,14,20,15,1,15,32,1,14,0
0,12,14,1,3,15,30,1,13,1
1,10,20,2,1,15,22,2,10,0
0,13,4,28,3,15,22,2,13,0
0,13,11,31,3,15,19,1,12,0
0,13,10,11,2,15,26,5,13,0
0,13,18,31,5,15,27,4,13,0
0,11,17,1,5,15,27,1,12,1
0,13,12,5,4,15,27,4,13,0
0,13,13,24,3,15,22,2,13,0
0,13,8,16,2,15,9,5,13,0
0,13,17,12,5,15,22,2,13,0
0,11,13,8,5,15,29,2,13,0
0,10,7,15,2,15,23,4,12,0
0,14,12,12,4,15,32,2,12,0
0,13,12,2,5,15,27,4,13,0
0,12,3,21,2,15,32,3,13,1
0,11,6,31,6,15,18,5,12,0
1,18,2,6,4,15,28,2,20,1
1,18,10,7,3,15,25,5,19,1
0,13,16,28,3,15,22,2,13,0
0,11,8,29,5,15,21,5,12,1
1,19,12,20,4,15,32,1,18,1
0,13,10,10,0,15,23,3,12,0
0,13,10,3,1,15,27,4,13,0
0,9,13,13,1,15,20,2,13,1
0,12,14,10,4,15,11,1,14,0
0,13,12,2,5,15,22,2,13,0
0,12,5,30,4,15,26,3,12,0
0,11,6,1,0,15,20,2,12,0
0,14,11,19,0,15,32,1,14,0
0,13,0,10,2,15,13,4,11,0
0,13,10,14,5,15,27,3,12,0
0,13,12,26,5,15,23,3,13,0
0,15,10,1,1,15,32,4,15,0
0,5,11,25,4,15,9,5,5,0
0,14,16,9,0,15,27,4,12,1
0,14,11,13,5,15,20,5,13,0
0,12,5,17,3,15,28,1,13,0
0,12,5,21,2,15,22,4,13,0
0,14,16,16,2,15,15,2,13,1
0,13,23,5,3,15,27,4,13,0
0,12,10,1,1,15,23,3,13,1
0,14,14,13,2,15,21,2,13,0
1,19,8,15,5,15,20,1,20,1
0,14,16,23,0,15,25,3,13,0
0,10,5,7,0,15,25,3,13,1
0,13,10,6,4,15,22,2,13,0
0,14,7,25,4,15,26,1,11,1
0,15,12,18,4,15,32,4,15,0
0,14,1,8,0,15,24,1,13,0
0,13,13,21,5,15,22,2,13,0
0,13,9,16,3,15,32,3,12,0
0,9,20,20,1,15,22,3,12,0
0,12,10,12,2,15,27,4,12,0
0,12,13,9,4,15,31,3,13,0
0,11,8,18,0,15,17,3,12,0
0,13,12,27,1,15,27,4,13,0
0,13,13,25,3,15,26,3,12,0
0,15,17,21,6,15,29,3,13,0
0,12,19,18,6,15,23,4,12,1
0,12,20,8,1,15,24,4,12,0
0,10,14,11,5,15,29,3,12,0
0,15,13,16,3,15,17,2,12,1
0,13,4,4,3,15,22,2,13,0
0,13,14,13,1,15,15,2,13,0
0,14,14,2,2,15,32,1,14,0
0,12,3,14,3,15,19,2,14,1
0,13,14,18,1,15,28,3,12,0
0,14,5,9,6,15,20,1,12,1
0,13,16,19,3,15,19,2,13,1
0,12,10,10,0,15,24,2,11,0
0,11,14,13,1,15,29,2,13,1
0,13,12,26,3,15,30,4,11,0
0,15,11,21,2,15,22,4,13,0
0,13,21,28,0,15,28,3,12,1
0,16,15,15,2,15,24,1,13,1
0,11,6,1,2,15,19,3,12,0
0,13,17,5,3,15,22,2,13,0
0,11,15,31,2,15,28,1,12,1
0,13,16,9,5,15,29,2,13,0
0,13,17,5,3,15,22,2,13,0
0,11,15,12,4,15,19,4,13,0
0,12,8,31,3,15,26,3,13,0
0,13,8,19,3,15,27,4,13,0
0,12,18,1,0,15,16,1,14,0
0,13,18,1,3,15,32,3,11,0
0,12,11,1,4,15,20,1,13,1
0,11,5,10,4,15,13,2,12,0
0,13,9,24,5,15,27,4,13,0
0,12,22,5,3,15,19,2,13,0
0,13,22,25,5,15,27,1,12,0
1,21,10,1,1,15,21,1,20,1
0,12,16,1,2,15,24,2,11,0
0,13,8,22,1,15,27,4,13,0
0,12,9,27,4,15,26,2,13,0
0,13,23,17,1,15,20,3,12,0
0,11,9,19,2,15,28,4,12,0
0,10,5,15,6,15,23,4,12,0
0,12,6,7,1,15,23,4,13,0
0,11,19,23,0,15,25,2,12,1
0,13,15,18,6,15,22,2,13,0
0,13,23,2,5,15,27,4,13,0
0,14,11,20,0,15,24,1,12,1
0,13,7,6,2,15,27,4,13,0
0,12,4,1,3,15,17,3,13,0
0,14,20,13,5,15,24,5,12,0
0,13,12,25,4,15,28,3,12,0
0,13,23,30,5,15,22,2,13,0
0,13,20,13,3,15,32,3,12,0
0,13,1,12,2,15,18,1,12,1
0,13,4,4,3,15,22,2,13,0
0,13,10,19,3,15,32,4,11,0
0,13,14,21,3,15,21,3,14,0
0,12,10,1,2,15,27,4,12,1
0,12,10,2,6,15,21,3,14,0
0,14,8,8,1,15,32,1,14,0
0,13,14,15,1,15,18,3,12,0
0,13,15,29,3,15,27,4,13,0
0,12,5,21,2,15,29,4,12,0
0,14,13,31,5,15,32,1,14,0
0,13,16,17,3,15,15,2,13,0
0,13,7,12,3,15,27,4,13,0
0,13,18,15,1,15,9,5,13,0
0,13,8,10,3,15,9,5,13,0
0,9,16,24,0,15,26,3,12,1
0,14,7,22,1,15,32,1,14,0
0,13,8,20,3,15,29,3,11,1
0,15,12,18,0,15,20,4,11,1
0,12,7,7,2,15,17,3,13,0
0,11,14,1,5,15,25,3,12,0
0,13,15,18,6,15,26,5,13,0
0,13,15,5,0,15,23,3,12,0
0,13,2,8,3,15,32,5,12,0
0,13,14,22,1,15,26,5,13,0
0,13,4,28,3,15,22,2,13,0
1,18,19,9,3,15,21,4,21,0
0,13,11,19,3,15,19,3,12,0
0,13,14,23,4,15,9,5,13,0
0,13,10,16,2,15,26,5,13,0
0,13,11,23,0,15,28,3,13,1
0,13,12,7,3,15,17,1,13,0
0,13,14,31,5,15,27,3,13,1
0,13,8,8,4,15,27,4,13,0
0,12,8,13,1,15,24,3,14,1
0,13,11,17,0,15,19,3,12,0
0,12,10,13,1,15,25,1,13,0
0,13,2,1,6,15,25,1,12,0
0,12,3,14,4,15,20,2,13,0
0,14,17,11,2,15,23,2,13,0
0,14,11,5,3,15,21,2,12,0
1,17,13,13,3,15,26,4,21,1
0,13,5,6,6,15,27,4,13,0
0,13,14,1,1,15,15,2,13,0
0,13,3,14,6,15,22,2,13,0
0,13,17,19,3,15,27,4,13,0
0,9,8,28,3,15,20,3,12,0
0,13,7,3,3,15,24,2,12,1
0,14,13,6,4,15,32,1,14,0
0,9,16,7,3,15,17,4,12,0
0,13,6,15,4,15,22,2,13,0
0,13,17,16,2,15,27,4,13,0
0,11,3,8,2,15,20,3,13,1
0,11,14,17,1,15,29,1,11,1
0,13,19,13,1,15,21,4,13,0
0,14,10,18,1,15,32,5,12,0
1,19,13,20,3,15,30,5,17,1
0,10,19,9,3,15,18,5,12,0
0,14,10,19,1,15,32,1,14,0
0,13,12,12,2,15,30,1,12,0
0,12,20,1,6,15,27,4,12,1
1,17,17,18,2,15,23,3,20,1
0,11,7,2,0,15,32,3,13,0
0,13,6,6,6,15,22,2,13,0
0,15,6,23,5,15,21,5,11,0
0,14,18,6,2,15,21,2,12,1
0,13,14,17,6,15,29,4,13,0
0,12,12,14,1,15,31,4,13,1
0,11,5,24,4,15,28,2,12,0
0,13,16,4,4,15,25,5,13,0
0,13,9,11,4,15,9,5,13,0
0,10,7,31,3,15,28,2,11,1
0,13,23,12,3,15,32,3,13,0
0,11,14,9,2,15,25,4,12,0
0,14,11,18,2,15,21,1,12,0
0,13,6,11,4,15,14,3,12,1
1,20,4,25,4,15,24,1,20,1
0,13,7,16,0,15,26,1,13,1
0,10,22,18,2,15,23,2,13,0
0,13,17,31,5,15,27,4,13,0
0,14,3,14,3,15,21,2,13,0
0,14,16,15,1,15,21,2,13,0
0,13,9,11,2,15,27,4,13,0
0,13,17,13,4,15,27,4,13,0
0,13,12,13,3,15,23,2,13,0
0,12,10,1,4,15,25,2,13,0
0,14,6,9,0,15,23,2,12,1
0,11,10,22,2,15,26,4,11,0
0,11,14,26,3,15,21,4,12,0
0,12,8,15,4,15,13,2,13,0
0,11,11,12,2,15,20,2,13,0
0,14,3,21,5,15,27,1,13,0
0,11,14,11,4,15,21,5,12,1
0,4,8,16,2,15,9,5,4,0
0,13,8,12,0,15,17,2,12,0
1,19,14,15,1,15,26,4,19,1
0,13,14,5,5,15,27,4,13,0
0,14,22,31,5,15,32,1,14,0
0,12,20,12,6,15,20,3,13,1
0,13,14,12,5,15,27,4,13,0
0,13,1,29,6,15,26,5,13,0
0,12,14,5,5,15,24,4,11,0
0,11,11,13,5,15,32,2,13,0
0,11,16,17,5,15,24,4,13,0
0,13,17,4,3,15,22,2,13,0
0,10,11,6,0,15,28,3,12,1
0,12,17,15,1,15,24,2,13,0
0,13,22,30,2,15,27,4,13,0
0,13,9,19,5,15,27,4,13,0
0,13,5,13,2,15,19,5,12,0
0,12,15,29,3,15,20,3,13,0
0,14,8,11,5,15,17,4,13,0
0,10,7,15,5,15,22,4,12,0
0,12,17,31,1,15,32,3,12,0
0,13,12,3,1,15,27,4,13,0
0,12,12,17,1,15,24,1,13,0
0,11,16,13,5,15,27,4,13,0
0,13,9,20,4,15,16,2,12,1
0,10,19,17,0,15,20,4,12,0
0,13,5,11,4,15,23,3,13,0
0,13,9,4,4,15,27,4,13,0
0,13,18,4,1,15,16,1,13,0
0,12,20,17,6,15,27,1,12,0
0,14,10,13,0,15,23,1,12,0
0,13,8,16,0,15,27,4,13,0
0,12,7,1,4,15,32,5,11,1
0,13,15,1,3,15,27,4,13,0
0,11,16,1,1,15,23,2,12,1
0,13,13,16,1,15,32,4,11,0
1,20,23,13,5,15,27,3,19,1
0,14,0,1,0,15,28,3,13,1
0,15,22,12,5,15,32,4,15,0
0,14,23,7,3,15,32,2,13,0
0,13,17,5,5,15,22,2,13,0
0,11,7,5,1,15,23,3,13,0
0,12,8,4,3,15,19,5,12,0
0,11,16,14,4,15,26,3,11,0
0,13,9,17,2,15,28,2,11,1
0,13,1,26,5,15,16,2,13,0
0,10,2,6,5,15,21,3,12,1
0,13,8,18,4,15,26,5,13,0
0,12,9,12,2,15,24,1,12,0
0,16,21,28,3,15,21,1,12,0
0,12,22,20,0,15,16,4,12,1
0,11,14,25,4,15,29,1,13,0
1,20,18,31,3,15,28,2,19,1
0,13,10,3,2,15,27,4,13,0
0,10,11,5,0,15,13,3,11,1
0,12,10,10,2,15,26,2,13,0
0,12,12,17,0,15,28,3,12,1
0,9,19,26,2,15,24,3,12,0
1,21,10,18,3,15,27,2,21,1
0,13,6,12,4,15,31,5,13,1
0,15,20,8,3,15,17,2,14,0
0,13,3,16,3,15,21,1,13,0
1,10,3,14,6,15,22,2,10,0
0,13,8,22,6,15,9,5,13,0
0,13,9,14,1,15,13,4,13,0
0,14,3,17,4,15,26,2,13,0
0,13,15,19,5,15,27,4,13,0
0,10,5,31,5,15,32,2,12,0
0,15,14,14,2,15,25,3,11,0
0,15,13,1,4,15,24,3,11,0
0,12,4,25,4,15,27,2,12,0
0,13,2,16,6,15,18,4,13,0
0,11,16,20,1,15,28,4,13,0
0,12,11,10,4,15,22,2,13,0
0,14,15,21,4,15,24,1,13,1
0,12,15,21,1,15,30,2,11,0
0,14,18,11,6,15,28,4,12,1
0,14,4,8,3,15,30,4,12,1
0,12,20,16,1,15,26,2,13,0
0,11,20,17,6,15,12,4,13,0
0,13,22,7,6,15,26,2,13,1
0,10,12,20,4,15,30,3,13,1
1,18,18,15,2,15,31,5,21,1
0,13,23,5,3,15,27,4,13,0
0,10,10,5,3,15,25,3,12,0
0,11,7,17,3,15,26,1,12,0
1,20,3,2,4,15,32,2,17,0
0,12,18,23,0,15,24,4,13,0
0,12,14,5,5,15,15,4,13,1
0,15,8,9,4,15,24,3,11,0
0,11,11,15,5,15,19,4,11,0
0,14,10,29,2,15,19,2,11,0
1,17,14,27,0,15,20,1,19,1
0,13,12,4,2,15,25,2,12,0
0,12,13,15,2,15,28,2,12,0
0,11,4,9,3,15,15,1,14,1
0,13,12,9,1,15,26,3,11,0
0,12,17,24,2,15,18,3,13,1
0,13,14,3,6,15,27,4,13,0
0,11,12,5,6,15,29,3,12,1
0,13,20,2,1,15,22,2,13,0
0,13,13,5,1,15,27,4,13,0
0,12,13,1,0,15,20,2,13,0
1,20,3,1,6,15,28,1,20,1
0,10,20,1,0,15,26,2,12,1
1,17,20,21,1,15,31,2,18,0
0,12,23,29,0,15,20,3,12,1
0,11,15,23,3,15,21,2,12,1
0,13,13,4,2,15,15,1,12,1
0,12,7,31,1,15,14,4,12,0
0,13,1,1,3,15,19,3,14,0
0,13,7,16,1,15,22,3,11,0
0,13,19,8,6,15,16,2,13,0
0,12,0,1,2,15,24,3,12,1
0,10,11,17,3,15,25,2,12,0
0,13,11,20,5,15,27,4,13,0
0,14,7,9,2,15,32,1,14,0
0,13,21,18,6,15,22,2,13,0
0,10,6,24,1,15,20,2,12,0
1,17,0,19,0,15,29,2,18,1
0,12,13,16,6,15,27,1,12,0
0,14,12,2,2,15,20,4,12,0
0,10,19,30,2,15,26,5,13,0
1,21,21,13,5,15,23,2,16,0
0,13,0,31,1,15,22,2,12,0
1,21,14,9,1,15,19,1,18,0
0,14,17,13,3,15,32,2,12,0
0,13,9,3,1,15,15,2,13,0
0,14,9,7,2,15,23,4,13,0
1,18,7,11,4,15,25,5,18,1
0,15,12,22,0,15,27,3,13,1
0,13,9,26,4,15,27,4,13,0
0,13,12,13,5,15,27,4,13,0
0,13,13,22,4,15,15,2,13,0
0,13,13,1,5,15,23,3,13,1
0,12,6,1,6,15,27,2,12,0
0,12,9,4,2,15,25,5,13,0
0,13,19,5,3,15,22,2,13,0
0,12,11,1,1,15,31,2,12,1
0,12,12,1,2,15,23,1,12,0
0,13,11,9,1,15,22,2,13,0
0,11,6,26,3,15,17,2,13,0
0,12,21,2,0,15,15,4,11,0
0,11,1,20,2,15,23,5,13,0
0,12,22,7,1,15,29,2,12,1
0,13,1,10,6,15,27,4,13,0
0,13,17,29,3,15,23,3,13,0
0,12,17,1,3,15,20,2,14,0
0,12,18,18,2,15,26,3,11,1
0,9,12,7,5,15,32,4,12,0
0,12,10,4,3,15,26,3,12,0
0,13,15,27,2,15,25,3,12,0
0,13,9,1,3,15,27,4,13,0
0,13,12,24,5,15,15,2,13,0
0,11,6,11,3,15,20,1,13,0
0,13,3,21,0,15,25,5,13,0
0,13,16,28,3,15,22,2,13,0
0,12,16,4,2,15,32,3,13,0
0,13,19,2,4,15,26,5,13,0
0,15,11,23,5,15,20,4,12,0
0,14,11,13,3,15,30,3,12,1
1,19,4,21,4,15,32,2,19,1
0,13,18,22,2,15,26,4,13,0
0,12,6,9,1,15,22,5,12,1
0,12,10,31,2,15,23,1,13,0
0,10,11,19,1,15,25,5,12,0
0,15,8,1,3,15,28,3,13,0
0,12,9,8,1,15,28,4,13,0
0,13,10,7,2,15,22,4,12,0
0,11,9,9,2,15,23,1,12,0
0,12,8,16,1,15,16,2,13,1
0,10,10,26,1,15,22,2,10,0
0,13,19,8,6,15,22,2,13,0
0,12,8,8,4,15,32,3,12,0
0,15,9,5,1,15,32,4,15,0
0,14,15,14,3,15,16,5,13,0
1,17,16,1,0,15,32,1,20,0
0,12,13,1,1,15,21,5,10,0
0,14,10,25,4,15,20,4,12,0
0,13,17,5,3,15,22,2,13,0
0,15,6,9,0,15,20,2,13,1
0,12,13,6,0,15,16,3,12,0
0,13,12,4,5,15,18,5,12,1
0,10,18,28,1,15,31,1,13,0
0,15,9,1,0,15,19,2,12,0
0,13,4,28,3,15,22,2,13,0
0,13,15,24,5,15,15,2,13,0
0,12,8,29,2,15,21,4,13,1
0,11,10,7,3,15,14,3,13,0
0,13,16,12,3,15,32,3,13,0
1,18,18,18,3,15,22,5,20,1
0,13,4,6,2,15,27,4,13,0
0,10,11,8,4,15,20,1,11,0
0,13,13,12,3,15,26,5,13,0
0,13,9,10,2,15,27,4,13,0
0,12,17,28,4,15,26,4,12,0
1,10,15,17,3,15,15,2,10,0
0,12,5,10,3,15,22,1,12,0
0,13,11,7,3,15,26,5,13,0
0,12,12,30,1,15,15,2,14,0
0,12,15,17,2,15,21,3,13,0
0,13,15,21,0,15,29,5,12,0
0,14,18,18,3,15,25,4,13,0
0,13,3,28,0,15,27,4,13,0
0,13,9,27,6,15,27,4,13,0
0,10,12,11,5,15,20,2,13,0
0,13,12,24,3,15,27,4,13,0
0,15,10,9,2,15,32,4,15,0
0,14,15,20,2,15,19,3,12,0
1,3,21,18,4,15,9,2,3,0
0,13,16,22,4,15,27,4,13,0
0,11,12,13,2,15,29,3,13,0
0,13,16,10,2,15,23,3,12,0
0,13,23,30,5,15,22,2,13,0
0,13,12,4,2,15,27,4,13,0
0,14,8,23,2,15,12,2,12,0
0,14,20,9,2,15,22,4,12,1
1,19,7,12,3,15,24,5,18,1
0,14,7,29,2,15,21,2,11,0
1,19,13,6,2,15,18,5,20,1
1,15,10,18,3,15,15,2,22,1
0,13,12,1,6,15,27,4,13,0
0,13,10,29,6,15,28,2,13,1
0,13,19,16,4,15,22,2,13,0
0,13,9,9,3,15,24,3,12,1
0,14,13,25,1,15,27,2,14,0
0,13,15,11,3,15,26,3,13,0
0,14,19,12,3,15,17,3,13,1
0,12,19,6,3,15,26,2,12,0
0,5,10,23,2,15,9,5,5,0
0,12,7,5,2,15,31,4,11,1
1,10,3,2,5,15,22,2,10,0
0,13,14,5,0,15,22,5,14,1
0,12,12,3,3,15,18,5,12,0
1,18,20,14,5,15,22,3,19,1
0,10,17,11,4,15,22,3,12,0
0,13,14,17,2,15,31,1,11,0
0,10,4,31,3,15,21,1,12,1
0,12,10,8,1,15,23,3,12,0
0,15,3,9,3,15,29,1,13,0
0,13,10,8,3,15,18,3,14,0
0,13,1,6,4,15,26,5,13,0
0,13,8,1,1,15,23,2,11,0
0,13,12,25,5,15,23,3,12,0
1,6,0,15,0,15,22,2,6,0
0,13,14,27,4,15,22,2,13,0
0,12,14,13,2,15,24,3,14,1
0,13,9,9,4,15,18,2,12,1
0,13,21,22,1,15,26,5,13,0
0,12,13,2,6,15,13,1,12,0
0,13,13,13,5,15,32,3,13,1
0,12,22,5,3,15,14,3,12,1
1,19,1,17,3,15,32,3,18,1
0,13,17,26,1,15,27,4,13,0
0,11,11,10,4,15,23,5,12,1
0,13,19,28,2,15,27,4,13,0
0,11,7,1,6,15,23,1,13,0
0,14,18,23,2,15,26,4,12,0
0,13,5,10,0,15,32,2,13,1
0,13,5,9,3,15,31,1,12,0
0,14,16,22,0,15,21,1,13,1
0,13,11,23,2,15,27,4,13,0
0,13,6,13,4,15,29,1,12,0
0,15,15,20,1,15,19,2,12,0
1,19,18,17,4,15,30,1,17,1
0,10,16,18,2,15,22,3,13,0
0,11,6,31,6,15,21,3,12,1
0,12,7,1,1,15,18,3,12,0
0,12,19,22,3,15,21,1,13,0
0,13,16,15,5,15,26,3,12,0
0,13,9,21,5,15,27,4,13,0
0,11,23,17,0,15,25,1,14,0
0,13,16,27,4,15,25,1,12,1
0,13,14,24,3,15,22,2,13,0
1,19,0,10,1,15,21,2,18,1
0,10,23,25,0,15,24,4,11,0
0,13,11,4,3,15,25,5,13,0
1,20,13,31,5,15,32,3,18,1
0,12,21,30,5,15,29,2,13,0
0,15,11,9,0,15,22,3,13,1
0,13,15,27,2,15,29,3,12,0
0,13,9,9,0,15,27,4,13,0
0,13,16,20,2,15,25,5,13,0
0,12,8,15,3,15,24,4,12,1
0,14,13,11,4,15,22,3,13,0
0,11,7,13,2,15,23,3,12,0
0,10,7,31,1,15,26,4,13,0
0,12,7,23,2,15,15,5,11,1
0,13,14,19,1,15,26,5,13,0
0,10,11,22,4,15,20,4,13,0
0,12,10,25,3,15,31,4,13,0
0,15,16,25,2,15,16,2,13,0
0,13,21,12,5,15,25,5,13,0
0,10,5,25,1,15,19,4,13,1
0,12,7,11,1,15,19,3,12,0
0,11,10,1,3,15,20,4,13,0
0,13,16,18,3,15,27,4,13,0
0,15,16,13,1,15,32,4,15,0
0,12,22,30,5,15,30,3,12,0
0,14,9,17,0,15,27,1,13,1
0,9,15,1,4,15,26,2,12,0
0,12,17,25,4,15,32,1,12,1
0,13,7,4,6,15,29,1,12,0
0,11,21,25,1,15,32,5,13,0
0,12,14,15,0,15,26,2,13,1
1,10,20,2,1,15,22,2,10,0
0,12,6,9,2,15,32,4,13,0
0,14,1,11,4,15,28,1,12,0
0,14,14,19,5,15,20,4,12,1
0,14,18,11,4,15,19,3,12,0
0,10,3,2,5,15,32,1,12,1
0,12,15,13,3,15,32,5,12,0
0,12,16,15,5,15,14,1,12,0
0,12,16,1,6,15,31,4,12,0
0,14,18,13,3,15,29,3,12,0
0,13,8,15,1,15,27,4,13,0
1,18,19,3,5,15,25,2,21,1
0,14,5,22,2,15,25,2,12,0
0,13,18,19,3,15,27,4,13,0
0,14,9,26,0,15,25,3,12,0
0,11,16,3,0,15,23,2,12,1
0,12,16,18,4,15,30,1,12,0
0,14,11,31,3,15,26,3,11,0
0,14,20,19,1,15,32,1,13,0
0,13,12,22,6,15,22,2,13,0
0,13,12,14,5,15,20,3,12,0
0,13,8,13,3,15,15,1,12,0
0,12,23,7,2,15,22,3,13,0
0,13,14,6,1,15,23,5,13,0
0,13,17,9,2,15,15,2,13,0
0,13,2,17,5,15,26,5,13,0
0,11,7,1,2,15,25,1,13,0
0,13,18,11,5,15,24,4,11,0
0,11,12,13,1,15,14,1,13,0
0,13,9,3,3,15,27,4,13,0
0,15,14,18,4,15,32,4,15,0
0,14,11,15,5,15,15,5,13,0
0,13,11,24,3,15,27,4,13,0
0,10,15,26,3,15,25,4,13,1
0,12,12,6,0,15,24,3,12,0
0,13,15,22,2,15,21,1,13,0
0,13,7,17,4,15,32,4,12,1
0,13,10,11,6,15,27,4,13,0
0,14,23,27,5,15,20,1,12,0
0,11,10,9,4,15,32,5,12,0
0,13,14,16,0,15,27,4,13,0
0,12,23,24,3,15,27,1,11,0
0,13,17,8,3,15,27,4,13,0
0,13,19,1,4,15,24,4,12,0
0,9,17,6,3,15,26,1,12,0
1,19,9,13,3,15,25,3,18,1
0,11,14,20,2,15,24,3,13,0
0,12,17,9,2,15,28,4,13,0
0,12,23,28,3,15,21,5,13,0
0,14,13,16,4,15,22,1,13,1
0,12,11,6,4,15,27,2,13,0
1,20,14,6,3,15,23,4,20,1
0,16,0,4,1,15,31,2,13,1
0,15,17,14,1,15,21,4,13,0
0,12,8,7,4,15,24,4,13,0
0,11,11,7,6,15,22,1,10,0
0,12,8,5,1,15,21,2,13,1
0,10,8,9,1,15,27,2,12,1
0,13,4,7,1,15,13,5,13,0
0,12,13,6,2,15,28,3,11,0
1,19,5,20,4,15,32,1,16,1
0,11,20,21,1,15,19,1,12,1
0,15,5,2,5,15,21,1,12,0
0,13,14,18,4,15,27,4,13,0
0,13,17,9,2,15,15,2,13,0
0,13,7,28,4,15,27,1,12,0
0,12,13,10,2,15,24,2,13,0
1,20,9,5,4,15,25,2,21,1
1,19,11,15,0,15,20,1,19,0
0,12,11,22,2,15,25,3,13,0
0,14,13,31,6,15,32,1,14,0
0,14,1,7,1,15,32,1,14,0
0,12,8,4,4,15,10,3,11,0
0,12,5,11,2,15,25,4,13,1
0,15,1,9,4,15,21,1,13,0
0,11,16,1,4,15,28,3,12,0
0,14,6,17,0,15,22,3,12,0
0,13,14,22,5,15,27,3,13,1
0,11,20,22,1,15,23,3,12,0
0,12,13,2,3,15,23,2,13,1
0,13,18,8,6,15,28,2,12,0
0,12,18,23,2,15,32,4,11,0
0,11,18,23,3,15,27,1,14,0
0,12,16,8,3,15,23,4,12,0
0,14,8,16,1,15,32,2,12,0
0,10,12,1,5,15,25,3,13,0
0,13,9,5,0,15,27,4,13,0
1,17,12,13,4,15,21,3,20,1
0,14,15,2,4,15,19,4,13,0
0,11,12,19,1,15,26,3,13,0
0,13,17,15,0,15,27,4,13,0
0,11,13,1,1,15,32,1,13,0
0,10,10,9,1,15,23,2,12,0
0,13,8,1,1,15,18,3,11,0
0,11,23,29,1,15,21,4,12,0
0,13,17,10,5,15,27,4,13,0
0,8,12,1,2,15,17,4,12,1
0,13,16,22,6,15,23,5,13,1
0,12,7,7,0,15,23,1,13,0
1,20,11,1,1,15,25,2,21,1
0,13,17,12,1,15,26,3,11,0
0,10,9,4,0,15,13,4,13,0
1,19,13,15,2,15,27,4,18,1
1,18,22,13,0,15,23,4,20,1
0,12,13,1,2,15,22,2,14,0
0,10,11,25,2,15,30,3,12,1
0,13,14,31,0,15,20,1,12,0
0,11,14,15,2,15,27,1,12,0
0,13,14,25,0,15,23,3,13,0
0,12,13,16,4,15,32,1,12,0
0,11,10,30,0,15,22,2,12,0
0,10,16,8,3,15,19,4,11,1
0,13,10,21,1,15,15,2,13,0
0,14,16,28,1,15,32,1,14,0
0,13,17,19,3,15,26,3,13,1
0,11,13,4,4,15,13,3,12,0
0,12,23,17,5,15,32,3,13,0
0,14,8,6,4,15,32,1,14,0
0,14,17,16,3,15,19,4,13,1
0,13,13,14,5,15,27,2,13,1
0,12,0,1,0,15,30,4,11,0
0,13,14,10,2,15,25,5,13,0
0,12,17,25,0,15,23,2,12,0
0,14,12,17,3,15,32,3,13,1
0,10,11,17,4,15,27,3,12,1
0,10,0,25,3,15,26,1,12,0
0,10,15,18,1,15,32,4,14,1
0,10,10,12,0,15,23,4,13,1
0,10,9,1,2,15,26,3,13,1
0,13,16,22,3,15,9,2,12,0
0,13,22,14,4,15,21,3,12,0
0,13,10,25,4,15,27,4,13,0
0,8,18,3,4,15,22,1,13,0
0,13,11,1,3,15,18,1,13,0
0,14,13,22,3,15,22,5,12,0
0,12,12,9,3,15,29,3,12,1
0,13,7,26,5,15,25,5,13,0
0,12,13,31,1,15,18,2,14,0
0,13,8,18,4,15,27,4,13,0
0,14,21,3,2,15,32,1,14,0
0,11,9,19,1,15,19,1,12,1
0,12,14,16,3,15,23,4,13,0
0,14,15,19,6,15,29,3,13,0
0,13,0,16,0,15,23,1,13,0
0,12,0,1,2,15,20,3,13,0
0,10,3,15,4,15,15,1,14,1
0,13,13,1,3,15,17,1,13,1
0,13,6,11,5,15,25,5,11,0
0,13,12,15,1,15,14,5,14,1
0,13,15,23,1,15,32,3,13,1
1,21,9,5,3,15,21,3,20,1
0,12,6,19,4,15,32,3,13,0
0,13,7,12,2,15,14,1,12,0
1,18,14,1,4,15,12,1,17,1
0,10,12,17,3,15,19,2,12,0
0,13,21,23,2,15,27,4,13,0
0,12,16,13,2,15,24,4,13,0
0,12,10,17,0,15,21,4,11,1
0,11,13,31,0,15,28,1,13,1
0,13,11,15,4,15,27,4,13,0
0,11,9,7,2,15,23,3,11,1
0,14,16,19,5,15,32,4,12,1
0,12,10,14,0,15,21,5,12,0
0,10,10,18,0,15,20,5,12,0
0,14,7,25,3,15,25,3,13,0
0,13,12,29,4,15,9,5,13,0
0,12,3,31,4,15,22,3,11,0
0,11,15,12,3,15,21,5,11,0
0,15,10,31,4,15,24,3,12,0
1,18,12,31,0,15,25,2,19,1
0,13,22,18,4,15,25,5,13,0
0,12,12,17,0,15,20,3,13,1
0,13,12,3,4,15,18,5,12,0
0,14,13,4,0,15,17,4,11,0
0,9,20,8,1,15,15,2,9,0
1,19,15,14,4,15,17,2,20,1
0,12,4,16,5,15,17,2,11,0
0,12,9,22,0,15,28,2,13,0
0,11,7,22,2,15,27,4,12,0
0,10,12,30,6,15,19,2,13,0
0,11,18,20,2,15,23,2,12,0
0,12,23,27,0,15,27,4,12,0
0,12,9,6,2,15,26,4,12,0
1,19,12,9,5,15,28,1,17,0
0,10,9,13,4,15,29,4,13,0
0,13,8,24,3,15,20,5,12,0
